Event Type,Event Name,Request ID,User ID,Request Parameters,Alert,Event ID,Event DateTime,Alarm DateTime,Source IP,Request User Agent,Repeated Attempts
AwsApiCall,ListObjects,EXCH8ZCJFW2T7J3R,"{'type': 'AWSAccount', 'principalId': '725677763773', 'accountId': '725677763773'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.eu-west-1.amazonaws.com', 'encoding-type': 'url', 'prefix': '*'}", 13-2020-07-28T00:15:29Z,6ccd6e5a-a422-4e11-bc78-0f720c7855d1,2020-07-28T00:15:29Z,2020-07-28T00:20:20.072635+00:00,34.71.42.209,python-requests/2.22.0,1
AwsApiCall,ListObjects,86125A202F68E346,"{'type': 'AWSAccount', 'principalId': '541646178081', 'accountId': '541646178081'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.eu-west-1.amazonaws.com'}", 12-2020-07-28T00:15:26Z,b67eefa4-f589-406f-bd21-cc2aa160b064,2020-07-28T00:15:26Z,2020-07-28T00:20:19.599691+00:00,34.71.42.209,python-requests/2.22.0,1
AwsApiCall,HeadBucket,C0B759DF827B2656,"{'type': 'AWSAccount', 'principalId': '541646178081', 'accountId': '541646178081'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.eu-west-1.amazonaws.com'}", 11-2020-07-26T12:25:54Z,c3cb60c3-f5ec-43a4-ae0c-e68debe4c78a,2020-07-26T12:25:54Z,2020-07-26T12:30:02.784328+00:00,43.229.90.220,Ruby,1
AwsApiCall,ListObjects,4A7096611A68FACD,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 10-2020-07-12T20:20:07Z,dc3fa14b-1e5d-4707-8943-43841a015b1c,2020-07-12T20:20:07Z,2020-07-12T20:25:18.710961+00:00,43.251.92.37,aws-cli/1.17.9 Python/3.6.0 Windows/10 botocore/1.14.9,1
AwsApiCall,PutObject,A04CA4F1EB7E5317,"{'type': 'AWSAccount', 'principalId': '451083579297', 'accountId': '451083579297'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.eu-west-1.amazonaws.com', 'key': 'hello.txt'}", 9-2020-07-12T20:19:53Z,b2d4a398-1f06-486b-8c24-aca2ffa76c64,2020-07-12T20:19:53Z,2020-07-12T20:20:08.693484+00:00,43.251.92.37,aws-cli/1.17.9 Python/3.6.0 Windows/10 botocore/1.14.9,1
AwsApiCall,ListObjects,ARBH5K4X2HDKEZ4Y,"{'type': 'AWSAccount', 'principalId': '451083579297', 'accountId': '451083579297'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'encoding-type': 'url', 'prefix': '', 'delimiter': '/', 'Host': 'microsoft-devtest.s3.eu-west-1.amazonaws.com'}", 8-2020-07-12T20:19:41Z,710b36d9-2c81-4292-be3a-dffb402e757b,2020-07-12T20:19:41Z,2020-07-12T20:20:08.364653+00:00,43.251.92.37,aws-cli/1.17.9 Python/3.6.0 Windows/10 botocore/1.14.9,1
AwsApiCall,ListObjects,348644DD6869082F,"{'type': 'AWSAccount', 'principalId': '451083579297', 'accountId': '451083579297'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'encoding-type': 'url', 'prefix': '', 'delimiter': '/', 'Host': 'microsoft-devtest.s3.eu-west-1.amazonaws.com'}", 7-2020-07-12T17:05:38Z,980443ff-f467-493d-afd1-9635f56315d4,2020-07-12T17:05:38Z,2020-07-12T17:06:10.563655+00:00,43.251.92.37,Ruby,1
AwsApiCall,ListObjects,08AE7D4AEDCDD68C,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 6-2020-06-24T10:20:33Z,a5bf4395-0fab-4a84-8e40-af32934af16a,2020-06-24T10:20:33Z,2020-06-24T10:24:38.947419+00:00,95.217.6.207,Go-http-client/1.1,1
AwsApiCall,HeadBucket,8B34F0356E55002A,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 5-2020-06-24T10:16:51Z,19f47d30-805c-47cb-9969-1a0be04544eb,2020-06-24T10:16:51Z,2020-06-24T10:19:28.685202+00:00,95.217.6.207,Go-http-client/1.1,1
AwsApiCall,HeadBucket,2EB6066EEB3D5337,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 4-2020-05-01T14:28:11Z,acede642-8510-4366-8c75-e0643e7d3654,2020-05-01T14:28:11Z,2020-06-14T11:42:47.545142+00:00,103.73.151.226,Ruby,1
AwsApiCall,ListObjects,CD5DFA0584AAC93D,"{'type': 'AWSAccount', 'principalId': '', 'accountId': 'ANONYMOUS_PRINCIPAL'}","{'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.amazonaws.com'}", 3-2020-02-11T03:33:15Z,ccfe0554-89cf-42c8-931a-ac1e5ee6b30c,2020-02-11T03:33:15Z,2020-02-11T03:35:42.025640+00:00,34.68.153.199,python-requests/2.22.0,1
AwsApiCall,ListObjects,2C1C8CAAC2744B7A,"{'type': 'AWSAccount', 'principalId': '541646178081', 'accountId': '541646178081'}","{'list-type': '2', 'bucketName': 'microsoft-devtest', 'Host': 'microsoft-devtest.s3.eu-west-1.amazonaws.com'}", 2-2020-02-11T03:33:11Z,5da928bc-0bea-412a-964d-a8eee8a18214,2020-02-11T03:33:11Z,2020-02-11T03:35:40.412063+00:00,34.68.153.199,python-requests/2.22.0,1
